match_id,season,date,team,opponent,is_home,formation,captain,lineup_type,source,source_collected_at
2425_20241123_aston_villa_crystal_palace,2425,2024-11-23,Aston Villa,Crystal Palace,1,,,actual,fbref_soccerdata,2024-11-24
2425_20241123_aston_villa_crystal_palace,2425,2024-11-23,Crystal Palace,Aston Villa,0,,,actual,fbref_soccerdata,2024-11-24
2425_20241123_bournemouth_brighton,2425,2024-11-23,Bournemouth,Brighton,1,,,actual,fbref_soccerdata,2024-11-24
2425_20241123_bournemouth_brighton,2425,2024-11-23,Brighton,Bournemouth,0,,,actual,fbref_soccerdata,2024-11-24
2425_20241123_everton_brentford,2425,2024-11-23,Everton,Brentford,1,,,actual,fbref_soccerdata,2024-11-24
2425_20241123_everton_brentford,2425,2024-11-23,Brentford,Everton,0,,,actual,fbref_soccerdata,2024-11-24
2425_20241123_fulham_wolves,2425,2024-11-23,Fulham,Wolves,1,,,actual,fbref_soccerdata,2024-11-24
2425_20241123_fulham_wolves,2425,2024-11-23,Wolves,Fulham,0,,,actual,fbref_soccerdata,2024-11-24
2425_20241123_leicester_chelsea,2425,2024-11-23,Leicester,Chelsea,1,,,actual,fbref_soccerdata,2024-11-24
2425_20241123_leicester_chelsea,2425,2024-11-23,Chelsea,Leicester,0,,,actual,fbref_soccerdata,2024-11-24
2425_20241123_man_city_tottenham,2425,2024-11-23,Man City,Tottenham,1,,,actual,fbref_soccerdata,2024-11-24
2425_20241123_man_city_tottenham,2425,2024-11-23,Tottenham,Man City,0,,,actual,fbref_soccerdata,2024-11-24
2425_20241124_ipswich_man_united,2425,2024-11-24,Ipswich,Man United,1,,,actual,fbref_soccerdata,2024-11-25
2425_20241124_ipswich_man_united,2425,2024-11-24,Man United,Ipswich,0,,,actual,fbref_soccerdata,2024-11-25
2425_20241124_southampton_liverpool,2425,2024-11-24,Southampton,Liverpool,1,,,actual,fbref_soccerdata,2024-11-25
2425_20241124_southampton_liverpool,2425,2024-11-24,Liverpool,Southampton,0,,,actual,fbref_soccerdata,2024-11-25
2425_20241125_newcastle_west_ham,2425,2024-11-25,Newcastle,West Ham,1,,,actual,fbref_soccerdata,2024-11-26
2425_20241125_newcastle_west_ham,2425,2024-11-25,West Ham,Newcastle,0,,,actual,fbref_soccerdata,2024-11-26
2425_20241129_brighton_southampton,2425,2024-11-29,Brighton,Southampton,1,,,actual,fbref_soccerdata,2024-11-30
2425_20241129_brighton_southampton,2425,2024-11-29,Southampton,Brighton,0,,,actual,fbref_soccerdata,2024-11-30
2425_20241130_brentford_leicester,2425,2024-11-30,Brentford,Leicester,1,,,actual,fbref_soccerdata,2024-12-01
2425_20241130_brentford_leicester,2425,2024-11-30,Leicester,Brentford,0,,,actual,fbref_soccerdata,2024-12-01
2425_20241130_crystal_palace_newcastle,2425,2024-11-30,Crystal Palace,Newcastle,1,,,actual,fbref_soccerdata,2024-12-01
2425_20241130_crystal_palace_newcastle,2425,2024-11-30,Newcastle,Crystal Palace,0,,,actual,fbref_soccerdata,2024-12-01
2425_20241130_nottm_forest_ipswich,2425,2024-11-30,Nott'm Forest,Ipswich,1,,,actual,fbref_soccerdata,2024-12-01
2425_20241130_nottm_forest_ipswich,2425,2024-11-30,Ipswich,Nott'm Forest,0,,,actual,fbref_soccerdata,2024-12-01
2425_20241130_west_ham_arsenal,2425,2024-11-30,West Ham,Arsenal,1,,,actual,fbref_soccerdata,2024-12-01
2425_20241130_west_ham_arsenal,2425,2024-11-30,Arsenal,West Ham,0,,,actual,fbref_soccerdata,2024-12-01
2425_20241130_wolves_bournemouth,2425,2024-11-30,Wolves,Bournemouth,1,,,actual,fbref_soccerdata,2024-12-01
2425_20241130_wolves_bournemouth,2425,2024-11-30,Bournemouth,Wolves,0,,,actual,fbref_soccerdata,2024-12-01
2425_20241201_chelsea_aston_villa,2425,2024-12-01,Chelsea,Aston Villa,1,,,actual,fbref_soccerdata,2024-12-02
2425_20241201_chelsea_aston_villa,2425,2024-12-01,Aston Villa,Chelsea,0,,,actual,fbref_soccerdata,2024-12-02
2425_20241201_liverpool_man_city,2425,2024-12-01,Liverpool,Man City,1,,,actual,fbref_soccerdata,2024-12-02
2425_20241201_liverpool_man_city,2425,2024-12-01,Man City,Liverpool,0,,,actual,fbref_soccerdata,2024-12-02
2425_20241201_man_united_everton,2425,2024-12-01,Man United,Everton,1,,,actual,fbref_soccerdata,2024-12-02
2425_20241201_man_united_everton,2425,2024-12-01,Everton,Man United,0,,,actual,fbref_soccerdata,2024-12-02
2425_20241201_tottenham_fulham,2425,2024-12-01,Tottenham,Fulham,1,,,actual,fbref_soccerdata,2024-12-02
2425_20241201_tottenham_fulham,2425,2024-12-01,Fulham,Tottenham,0,,,actual,fbref_soccerdata,2024-12-02
2425_20241203_ipswich_crystal_palace,2425,2024-12-03,Ipswich,Crystal Palace,1,,,actual,fbref_soccerdata,2024-12-04
2425_20241203_ipswich_crystal_palace,2425,2024-12-03,Crystal Palace,Ipswich,0,,,actual,fbref_soccerdata,2024-12-04
2425_20241203_leicester_west_ham,2425,2024-12-03,Leicester,West Ham,1,,,actual,fbref_soccerdata,2024-12-04
2425_20241203_leicester_west_ham,2425,2024-12-03,West Ham,Leicester,0,,,actual,fbref_soccerdata,2024-12-04
2425_20241204_arsenal_man_united,2425,2024-12-04,Arsenal,Man United,1,,,actual,fbref_soccerdata,2024-12-05
2425_20241204_arsenal_man_united,2425,2024-12-04,Man United,Arsenal,0,,,actual,fbref_soccerdata,2024-12-05
2425_20241204_aston_villa_brentford,2425,2024-12-04,Aston Villa,Brentford,1,,,actual,fbref_soccerdata,2024-12-05
2425_20241204_aston_villa_brentford,2425,2024-12-04,Brentford,Aston Villa,0,,,actual,fbref_soccerdata,2024-12-05
2425_20241204_everton_wolves,2425,2024-12-04,Everton,Wolves,1,,,actual,fbref_soccerdata,2024-12-05
2425_20241204_everton_wolves,2425,2024-12-04,Wolves,Everton,0,,,actual,fbref_soccerdata,2024-12-05
2425_20241204_man_city_nottm_forest,2425,2024-12-04,Man City,Nott'm Forest,1,,,actual,fbref_soccerdata,2024-12-05
2425_20241204_man_city_nottm_forest,2425,2024-12-04,Nott'm Forest,Man City,0,,,actual,fbref_soccerdata,2024-12-05
2425_20241204_newcastle_liverpool,2425,2024-12-04,Newcastle,Liverpool,1,,,actual,fbref_soccerdata,2024-12-05
2425_20241204_newcastle_liverpool,2425,2024-12-04,Liverpool,Newcastle,0,,,actual,fbref_soccerdata,2024-12-05
2425_20241204_southampton_chelsea,2425,2024-12-04,Southampton,Chelsea,1,,,actual,fbref_soccerdata,2024-12-05
2425_20241204_southampton_chelsea,2425,2024-12-04,Chelsea,Southampton,0,,,actual,fbref_soccerdata,2024-12-05
2425_20241205_bournemouth_tottenham,2425,2024-12-05,Bournemouth,Tottenham,1,,,actual,fbref_soccerdata,2024-12-06
2425_20241205_bournemouth_tottenham,2425,2024-12-05,Tottenham,Bournemouth,0,,,actual,fbref_soccerdata,2024-12-06
2425_20241205_fulham_brighton,2425,2024-12-05,Fulham,Brighton,1,,,actual,fbref_soccerdata,2024-12-06
2425_20241205_fulham_brighton,2425,2024-12-05,Brighton,Fulham,0,,,actual,fbref_soccerdata,2024-12-06
2425_20241207_aston_villa_southampton,2425,2024-12-07,Aston Villa,Southampton,1,,,actual,fbref_soccerdata,2024-12-08
2425_20241207_aston_villa_southampton,2425,2024-12-07,Southampton,Aston Villa,0,,,actual,fbref_soccerdata,2024-12-08
2425_20241207_brentford_newcastle,2425,2024-12-07,Brentford,Newcastle,1,,,actual,fbref_soccerdata,2024-12-08
2425_20241207_brentford_newcastle,2425,2024-12-07,Newcastle,Brentford,0,,,actual,fbref_soccerdata,2024-12-08
2425_20241207_crystal_palace_man_city,2425,2024-12-07,Crystal Palace,Man City,1,,,actual,fbref_soccerdata,2024-12-08
2425_20241207_crystal_palace_man_city,2425,2024-12-07,Man City,Crystal Palace,0,,,actual,fbref_soccerdata,2024-12-08
2425_20241207_man_united_nottm_forest,2425,2024-12-07,Man United,Nott'm Forest,1,,,actual,fbref_soccerdata,2024-12-08
2425_20241207_man_united_nottm_forest,2425,2024-12-07,Nott'm Forest,Man United,0,,,actual,fbref_soccerdata,2024-12-08
2425_20241208_fulham_arsenal,2425,2024-12-08,Fulham,Arsenal,1,,,actual,fbref_soccerdata,2024-12-09
2425_20241208_fulham_arsenal,2425,2024-12-08,Arsenal,Fulham,0,,,actual,fbref_soccerdata,2024-12-09
2425_20241208_ipswich_bournemouth,2425,2024-12-08,Ipswich,Bournemouth,1,,,actual,fbref_soccerdata,2024-12-09
2425_20241208_ipswich_bournemouth,2425,2024-12-08,Bournemouth,Ipswich,0,,,actual,fbref_soccerdata,2024-12-09
2425_20241208_leicester_brighton,2425,2024-12-08,Leicester,Brighton,1,,,actual,fbref_soccerdata,2024-12-09
2425_20241208_leicester_brighton,2425,2024-12-08,Brighton,Leicester,0,,,actual,fbref_soccerdata,2024-12-09
2425_20241208_tottenham_chelsea,2425,2024-12-08,Tottenham,Chelsea,1,,,actual,fbref_soccerdata,2024-12-09
2425_20241208_tottenham_chelsea,2425,2024-12-08,Chelsea,Tottenham,0,,,actual,fbref_soccerdata,2024-12-09
2425_20241209_west_ham_wolves,2425,2024-12-09,West Ham,Wolves,1,,,actual,fbref_soccerdata,2024-12-10
2425_20241209_west_ham_wolves,2425,2024-12-09,Wolves,West Ham,0,,,actual,fbref_soccerdata,2024-12-10
2425_20241214_arsenal_everton,2425,2024-12-14,Arsenal,Everton,1,,,actual,fbref_soccerdata,2024-12-15
2425_20241214_arsenal_everton,2425,2024-12-14,Everton,Arsenal,0,,,actual,fbref_soccerdata,2024-12-15
2425_20241214_liverpool_fulham,2425,2024-12-14,Liverpool,Fulham,1,,,actual,fbref_soccerdata,2024-12-15
2425_20241214_liverpool_fulham,2425,2024-12-14,Fulham,Liverpool,0,,,actual,fbref_soccerdata,2024-12-15
2425_20241214_newcastle_leicester,2425,2024-12-14,Newcastle,Leicester,1,,,actual,fbref_soccerdata,2024-12-15
2425_20241214_newcastle_leicester,2425,2024-12-14,Leicester,Newcastle,0,,,actual,fbref_soccerdata,2024-12-15
2425_20241214_nottm_forest_aston_villa,2425,2024-12-14,Nott'm Forest,Aston Villa,1,,,actual,fbref_soccerdata,2024-12-15
2425_20241214_nottm_forest_aston_villa,2425,2024-12-14,Aston Villa,Nott'm Forest,0,,,actual,fbref_soccerdata,2024-12-15
2425_20241214_wolves_ipswich,2425,2024-12-14,Wolves,Ipswich,1,,,actual,fbref_soccerdata,2024-12-15
2425_20241214_wolves_ipswich,2425,2024-12-14,Ipswich,Wolves,0,,,actual,fbref_soccerdata,2024-12-15
2425_20241215_brighton_crystal_palace,2425,2024-12-15,Brighton,Crystal Palace,1,,,actual,fbref_soccerdata,2024-12-16
2425_20241215_brighton_crystal_palace,2425,2024-12-15,Crystal Palace,Brighton,0,,,actual,fbref_soccerdata,2024-12-16
2425_20241215_chelsea_brentford,2425,2024-12-15,Chelsea,Brentford,1,,,actual,fbref_soccerdata,2024-12-16
2425_20241215_chelsea_brentford,2425,2024-12-15,Brentford,Chelsea,0,,,actual,fbref_soccerdata,2024-12-16
2425_20241215_man_city_man_united,2425,2024-12-15,Man City,Man United,1,,,actual,fbref_soccerdata,2024-12-16
2425_20241215_man_city_man_united,2425,2024-12-15,Man United,Man City,0,,,actual,fbref_soccerdata,2024-12-16
2425_20241215_southampton_tottenham,2425,2024-12-15,Southampton,Tottenham,1,,,actual,fbref_soccerdata,2024-12-16
2425_20241215_southampton_tottenham,2425,2024-12-15,Tottenham,Southampton,0,,,actual,fbref_soccerdata,2024-12-16
2425_20241216_bournemouth_west_ham,2425,2024-12-16,Bournemouth,West Ham,1,,,actual,fbref_soccerdata,2024-12-17
2425_20241216_bournemouth_west_ham,2425,2024-12-16,West Ham,Bournemouth,0,,,actual,fbref_soccerdata,2024-12-17
2425_20241221_aston_villa_man_city,2425,2024-12-21,Aston Villa,Man City,1,,,actual,fbref_soccerdata,2024-12-22
2425_20241221_aston_villa_man_city,2425,2024-12-21,Man City,Aston Villa,0,,,actual,fbref_soccerdata,2024-12-22
2425_20241221_brentford_nottm_forest,2425,2024-12-21,Brentford,Nott'm Forest,1,,,actual,fbref_soccerdata,2024-12-22
2425_20241221_brentford_nottm_forest,2425,2024-12-21,Nott'm Forest,Brentford,0,,,actual,fbref_soccerdata,2024-12-22
2425_20241221_crystal_palace_arsenal,2425,2024-12-21,Crystal Palace,Arsenal,1,,,actual,fbref_soccerdata,2024-12-22
2425_20241221_crystal_palace_arsenal,2425,2024-12-21,Arsenal,Crystal Palace,0,,,actual,fbref_soccerdata,2024-12-22
2425_20241221_ipswich_newcastle,2425,2024-12-21,Ipswich,Newcastle,1,,,actual,fbref_soccerdata,2024-12-22
2425_20241221_ipswich_newcastle,2425,2024-12-21,Newcastle,Ipswich,0,,,actual,fbref_soccerdata,2024-12-22
2425_20241221_west_ham_brighton,2425,2024-12-21,West Ham,Brighton,1,,,actual,fbref_soccerdata,2024-12-22
2425_20241221_west_ham_brighton,2425,2024-12-21,Brighton,West Ham,0,,,actual,fbref_soccerdata,2024-12-22
2425_20241222_everton_chelsea,2425,2024-12-22,Everton,Chelsea,1,,,actual,fbref_soccerdata,2024-12-23
2425_20241222_everton_chelsea,2425,2024-12-22,Chelsea,Everton,0,,,actual,fbref_soccerdata,2024-12-23
2425_20241222_fulham_southampton,2425,2024-12-22,Fulham,Southampton,1,,,actual,fbref_soccerdata,2024-12-23
2425_20241222_fulham_southampton,2425,2024-12-22,Southampton,Fulham,0,,,actual,fbref_soccerdata,2024-12-23
2425_20241222_leicester_wolves,2425,2024-12-22,Leicester,Wolves,1,,,actual,fbref_soccerdata,2024-12-23
2425_20241222_leicester_wolves,2425,2024-12-22,Wolves,Leicester,0,,,actual,fbref_soccerdata,2024-12-23
2425_20241222_man_united_bournemouth,2425,2024-12-22,Man United,Bournemouth,1,,,actual,fbref_soccerdata,2024-12-23
2425_20241222_man_united_bournemouth,2425,2024-12-22,Bournemouth,Man United,0,,,actual,fbref_soccerdata,2024-12-23
2425_20241222_tottenham_liverpool,2425,2024-12-22,Tottenham,Liverpool,1,,,actual,fbref_soccerdata,2024-12-23
2425_20241222_tottenham_liverpool,2425,2024-12-22,Liverpool,Tottenham,0,,,actual,fbref_soccerdata,2024-12-23
2425_20241226_bournemouth_crystal_palace,2425,2024-12-26,Bournemouth,Crystal Palace,1,,,actual,fbref_soccerdata,2024-12-27
2425_20241226_bournemouth_crystal_palace,2425,2024-12-26,Crystal Palace,Bournemouth,0,,,actual,fbref_soccerdata,2024-12-27
2425_20241226_chelsea_fulham,2425,2024-12-26,Chelsea,Fulham,1,,,actual,fbref_soccerdata,2024-12-27
2425_20241226_chelsea_fulham,2425,2024-12-26,Fulham,Chelsea,0,,,actual,fbref_soccerdata,2024-12-27
2425_20241226_liverpool_leicester,2425,2024-12-26,Liverpool,Leicester,1,,,actual,fbref_soccerdata,2024-12-27
2425_20241226_liverpool_leicester,2425,2024-12-26,Leicester,Liverpool,0,,,actual,fbref_soccerdata,2024-12-27
2425_20241226_man_city_everton,2425,2024-12-26,Man City,Everton,1,,,actual,fbref_soccerdata,2024-12-27
2425_20241226_man_city_everton,2425,2024-12-26,Everton,Man City,0,,,actual,fbref_soccerdata,2024-12-27
2425_20241226_newcastle_aston_villa,2425,2024-12-26,Newcastle,Aston Villa,1,,,actual,fbref_soccerdata,2024-12-27
2425_20241226_newcastle_aston_villa,2425,2024-12-26,Aston Villa,Newcastle,0,,,actual,fbref_soccerdata,2024-12-27
2425_20241226_nottm_forest_tottenham,2425,2024-12-26,Nott'm Forest,Tottenham,1,,,actual,fbref_soccerdata,2024-12-27
2425_20241226_nottm_forest_tottenham,2425,2024-12-26,Tottenham,Nott'm Forest,0,,,actual,fbref_soccerdata,2024-12-27
2425_20241226_southampton_west_ham,2425,2024-12-26,Southampton,West Ham,1,,,actual,fbref_soccerdata,2024-12-27
2425_20241226_southampton_west_ham,2425,2024-12-26,West Ham,Southampton,0,,,actual,fbref_soccerdata,2024-12-27
2425_20241226_wolves_man_united,2425,2024-12-26,Wolves,Man United,1,,,actual,fbref_soccerdata,2024-12-27
2425_20241226_wolves_man_united,2425,2024-12-26,Man United,Wolves,0,,,actual,fbref_soccerdata,2024-12-27
2425_20241227_arsenal_ipswich,2425,2024-12-27,Arsenal,Ipswich,1,,,actual,fbref_soccerdata,2024-12-28
2425_20241227_arsenal_ipswich,2425,2024-12-27,Ipswich,Arsenal,0,,,actual,fbref_soccerdata,2024-12-28
2425_20241227_brighton_brentford,2425,2024-12-27,Brighton,Brentford,1,,,actual,fbref_soccerdata,2024-12-28
2425_20241227_brighton_brentford,2425,2024-12-27,Brentford,Brighton,0,,,actual,fbref_soccerdata,2024-12-28
2425_20241229_crystal_palace_southampton,2425,2024-12-29,Crystal Palace,Southampton,1,,,actual,fbref_soccerdata,2024-12-30
2425_20241229_crystal_palace_southampton,2425,2024-12-29,Southampton,Crystal Palace,0,,,actual,fbref_soccerdata,2024-12-30
2425_20241229_everton_nottm_forest,2425,2024-12-29,Everton,Nott'm Forest,1,,,actual,fbref_soccerdata,2024-12-30
2425_20241229_everton_nottm_forest,2425,2024-12-29,Nott'm Forest,Everton,0,,,actual,fbref_soccerdata,2024-12-30
2425_20241229_fulham_bournemouth,2425,2024-12-29,Fulham,Bournemouth,1,,,actual,fbref_soccerdata,2024-12-30
2425_20241229_fulham_bournemouth,2425,2024-12-29,Bournemouth,Fulham,0,,,actual,fbref_soccerdata,2024-12-30
2425_20241229_leicester_man_city,2425,2024-12-29,Leicester,Man City,1,,,actual,fbref_soccerdata,2024-12-30
2425_20241229_leicester_man_city,2425,2024-12-29,Man City,Leicester,0,,,actual,fbref_soccerdata,2024-12-30
2425_20241229_tottenham_wolves,2425,2024-12-29,Tottenham,Wolves,1,,,actual,fbref_soccerdata,2024-12-30
2425_20241229_tottenham_wolves,2425,2024-12-29,Wolves,Tottenham,0,,,actual,fbref_soccerdata,2024-12-30
2425_20241229_west_ham_liverpool,2425,2024-12-29,West Ham,Liverpool,1,,,actual,fbref_soccerdata,2024-12-30
2425_20241229_west_ham_liverpool,2425,2024-12-29,Liverpool,West Ham,0,,,actual,fbref_soccerdata,2024-12-30
2425_20241230_aston_villa_brighton,2425,2024-12-30,Aston Villa,Brighton,1,,,actual,fbref_soccerdata,2024-12-31
2425_20241230_aston_villa_brighton,2425,2024-12-30,Brighton,Aston Villa,0,,,actual,fbref_soccerdata,2024-12-31
2425_20241230_ipswich_chelsea,2425,2024-12-30,Ipswich,Chelsea,1,,,actual,fbref_soccerdata,2024-12-31
2425_20241230_ipswich_chelsea,2425,2024-12-30,Chelsea,Ipswich,0,,,actual,fbref_soccerdata,2024-12-31
2425_20241230_man_united_newcastle,2425,2024-12-30,Man United,Newcastle,1,,,actual,fbref_soccerdata,2024-12-31
2425_20241230_man_united_newcastle,2425,2024-12-30,Newcastle,Man United,0,,,actual,fbref_soccerdata,2024-12-31
2425_20250101_brentford_arsenal,2425,2025-01-01,Brentford,Arsenal,1,,,actual,fbref_soccerdata,2025-01-02
2425_20250101_brentford_arsenal,2425,2025-01-01,Arsenal,Brentford,0,,,actual,fbref_soccerdata,2025-01-02
2425_20250104_aston_villa_leicester,2425,2025-01-04,Aston Villa,Leicester,1,,,actual,fbref_soccerdata,2025-01-05
2425_20250104_aston_villa_leicester,2425,2025-01-04,Leicester,Aston Villa,0,,,actual,fbref_soccerdata,2025-01-05
2425_20250104_bournemouth_everton,2425,2025-01-04,Bournemouth,Everton,1,,,actual,fbref_soccerdata,2025-01-05
2425_20250104_bournemouth_everton,2425,2025-01-04,Everton,Bournemouth,0,,,actual,fbref_soccerdata,2025-01-05
2425_20250104_brighton_arsenal,2425,2025-01-04,Brighton,Arsenal,1,,,actual,fbref_soccerdata,2025-01-05
2425_20250104_brighton_arsenal,2425,2025-01-04,Arsenal,Brighton,0,,,actual,fbref_soccerdata,2025-01-05
2425_20250104_crystal_palace_chelsea,2425,2025-01-04,Crystal Palace,Chelsea,1,,,actual,fbref_soccerdata,2025-01-05
2425_20250104_crystal_palace_chelsea,2425,2025-01-04,Chelsea,Crystal Palace,0,,,actual,fbref_soccerdata,2025-01-05
2425_20250104_man_city_west_ham,2425,2025-01-04,Man City,West Ham,1,,,actual,fbref_soccerdata,2025-01-05
2425_20250104_man_city_west_ham,2425,2025-01-04,West Ham,Man City,0,,,actual,fbref_soccerdata,2025-01-05
2425_20250104_southampton_brentford,2425,2025-01-04,Southampton,Brentford,1,,,actual,fbref_soccerdata,2025-01-05
2425_20250104_southampton_brentford,2425,2025-01-04,Brentford,Southampton,0,,,actual,fbref_soccerdata,2025-01-05
2425_20250104_tottenham_newcastle,2425,2025-01-04,Tottenham,Newcastle,1,,,actual,fbref_soccerdata,2025-01-05
2425_20250104_tottenham_newcastle,2425,2025-01-04,Newcastle,Tottenham,0,,,actual,fbref_soccerdata,2025-01-05
2425_20250105_fulham_ipswich,2425,2025-01-05,Fulham,Ipswich,1,,,actual,fbref_soccerdata,2025-01-06
2425_20250105_fulham_ipswich,2425,2025-01-05,Ipswich,Fulham,0,,,actual,fbref_soccerdata,2025-01-06
2425_20250105_liverpool_man_united,2425,2025-01-05,Liverpool,Man United,1,,,actual,fbref_soccerdata,2025-01-06
2425_20250105_liverpool_man_united,2425,2025-01-05,Man United,Liverpool,0,,,actual,fbref_soccerdata,2025-01-06
2425_20250106_wolves_nottm_forest,2425,2025-01-06,Wolves,Nott'm Forest,1,,,actual,fbref_soccerdata,2025-01-07
2425_20250106_wolves_nottm_forest,2425,2025-01-06,Nott'm Forest,Wolves,0,,,actual,fbref_soccerdata,2025-01-07
2425_20250114_brentford_man_city,2425,2025-01-14,Brentford,Man City,1,,,actual,fbref_soccerdata,2025-01-15
2425_20250114_brentford_man_city,2425,2025-01-14,Man City,Brentford,0,,,actual,fbref_soccerdata,2025-01-15
2425_20250114_chelsea_bournemouth,2425,2025-01-14,Chelsea,Bournemouth,1,,,actual,fbref_soccerdata,2025-01-15
2425_20250114_chelsea_bournemouth,2425,2025-01-14,Bournemouth,Chelsea,0,,,actual,fbref_soccerdata,2025-01-15
2425_20250114_nottm_forest_liverpool,2425,2025-01-14,Nott'm Forest,Liverpool,1,,,actual,fbref_soccerdata,2025-01-15
2425_20250114_nottm_forest_liverpool,2425,2025-01-14,Liverpool,Nott'm Forest,0,,,actual,fbref_soccerdata,2025-01-15
2425_20250114_west_ham_fulham,2425,2025-01-14,West Ham,Fulham,1,,,actual,fbref_soccerdata,2025-01-15
2425_20250114_west_ham_fulham,2425,2025-01-14,Fulham,West Ham,0,,,actual,fbref_soccerdata,2025-01-15
2425_20250115_arsenal_tottenham,2425,2025-01-15,Arsenal,Tottenham,1,,,actual,fbref_soccerdata,2025-01-16
2425_20250115_arsenal_tottenham,2425,2025-01-15,Tottenham,Arsenal,0,,,actual,fbref_soccerdata,2025-01-16
2425_20250115_everton_aston_villa,2425,2025-01-15,Everton,Aston Villa,1,,,actual,fbref_soccerdata,2025-01-16
2425_20250115_everton_aston_villa,2425,2025-01-15,Aston Villa,Everton,0,,,actual,fbref_soccerdata,2025-01-16
2425_20250115_leicester_crystal_palace,2425,2025-01-15,Leicester,Crystal Palace,1,,,actual,fbref_soccerdata,2025-01-16
2425_20250115_leicester_crystal_palace,2425,2025-01-15,Crystal Palace,Leicester,0,,,actual,fbref_soccerdata,2025-01-16
2425_20250115_newcastle_wolves,2425,2025-01-15,Newcastle,Wolves,1,,,actual,fbref_soccerdata,2025-01-16
2425_20250115_newcastle_wolves,2425,2025-01-15,Wolves,Newcastle,0,,,actual,fbref_soccerdata,2025-01-16
2425_20250116_ipswich_brighton,2425,2025-01-16,Ipswich,Brighton,1,,,actual,fbref_soccerdata,2025-01-17
2425_20250116_ipswich_brighton,2425,2025-01-16,Brighton,Ipswich,0,,,actual,fbref_soccerdata,2025-01-17
2425_20250116_man_united_southampton,2425,2025-01-16,Man United,Southampton,1,,,actual,fbref_soccerdata,2025-01-17
2425_20250116_man_united_southampton,2425,2025-01-16,Southampton,Man United,0,,,actual,fbref_soccerdata,2025-01-17
2425_20250118_arsenal_aston_villa,2425,2025-01-18,Arsenal,Aston Villa,1,,,actual,fbref_soccerdata,2025-01-19
2425_20250118_arsenal_aston_villa,2425,2025-01-18,Aston Villa,Arsenal,0,,,actual,fbref_soccerdata,2025-01-19
2425_20250118_brentford_liverpool,2425,2025-01-18,Brentford,Liverpool,1,,,actual,fbref_soccerdata,2025-01-19
2425_20250118_brentford_liverpool,2425,2025-01-18,Liverpool,Brentford,0,,,actual,fbref_soccerdata,2025-01-19
2425_20250118_leicester_fulham,2425,2025-01-18,Leicester,Fulham,1,,,actual,fbref_soccerdata,2025-01-19
2425_20250118_leicester_fulham,2425,2025-01-18,Fulham,Leicester,0,,,actual,fbref_soccerdata,2025-01-19
2425_20250118_newcastle_bournemouth,2425,2025-01-18,Newcastle,Bournemouth,1,,,actual,fbref_soccerdata,2025-01-19
2425_20250118_newcastle_bournemouth,2425,2025-01-18,Bournemouth,Newcastle,0,,,actual,fbref_soccerdata,2025-01-19
2425_20250118_west_ham_crystal_palace,2425,2025-01-18,West Ham,Crystal Palace,1,,,actual,fbref_soccerdata,2025-01-19
2425_20250118_west_ham_crystal_palace,2425,2025-01-18,Crystal Palace,West Ham,0,,,actual,fbref_soccerdata,2025-01-19
2425_20250119_everton_tottenham,2425,2025-01-19,Everton,Tottenham,1,,,actual,fbref_soccerdata,2025-01-20
2425_20250119_everton_tottenham,2425,2025-01-19,Tottenham,Everton,0,,,actual,fbref_soccerdata,2025-01-20
2425_20250119_ipswich_man_city,2425,2025-01-19,Ipswich,Man City,1,,,actual,fbref_soccerdata,2025-01-20
2425_20250119_ipswich_man_city,2425,2025-01-19,Man City,Ipswich,0,,,actual,fbref_soccerdata,2025-01-20
2425_20250119_man_united_brighton,2425,2025-01-19,Man United,Brighton,1,,,actual,fbref_soccerdata,2025-01-20
2425_20250119_man_united_brighton,2425,2025-01-19,Brighton,Man United,0,,,actual,fbref_soccerdata,2025-01-20
2425_20250119_nottm_forest_southampton,2425,2025-01-19,Nott'm Forest,Southampton,1,,,actual,fbref_soccerdata,2025-01-20
2425_20250119_nottm_forest_southampton,2425,2025-01-19,Southampton,Nott'm Forest,0,,,actual,fbref_soccerdata,2025-01-20
2425_20250120_chelsea_wolves,2425,2025-01-20,Chelsea,Wolves,1,,,actual,fbref_soccerdata,2025-01-21
2425_20250120_chelsea_wolves,2425,2025-01-20,Wolves,Chelsea,0,,,actual,fbref_soccerdata,2025-01-21
2425_20250125_bournemouth_nottm_forest,2425,2025-01-25,Bournemouth,Nott'm Forest,1,,,actual,fbref_soccerdata,2025-01-26
2425_20250125_bournemouth_nottm_forest,2425,2025-01-25,Nott'm Forest,Bournemouth,0,,,actual,fbref_soccerdata,2025-01-26
2425_20250125_brighton_everton,2425,2025-01-25,Brighton,Everton,1,,,actual,fbref_soccerdata,2025-01-26
2425_20250125_brighton_everton,2425,2025-01-25,Everton,Brighton,0,,,actual,fbref_soccerdata,2025-01-26
2425_20250125_liverpool_ipswich,2425,2025-01-25,Liverpool,Ipswich,1,,,actual,fbref_soccerdata,2025-01-26
2425_20250125_liverpool_ipswich,2425,2025-01-25,Ipswich,Liverpool,0,,,actual,fbref_soccerdata,2025-01-26
2425_20250125_man_city_chelsea,2425,2025-01-25,Man City,Chelsea,1,,,actual,fbref_soccerdata,2025-01-26
2425_20250125_man_city_chelsea,2425,2025-01-25,Chelsea,Man City,0,,,actual,fbref_soccerdata,2025-01-26
2425_20250125_southampton_newcastle,2425,2025-01-25,Southampton,Newcastle,1,,,actual,fbref_soccerdata,2025-01-26
