match_id,season,date,team,opponent,player,position,position_group,started,is_substitute,minutes,sub_on_minute,sub_off_minute,lineup_type,source,source_collected_at
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,André Onana,GK,goalkeeper,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Noussair Mazraoui,RB,defender,1.0,0.0,80.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Harry Maguire,CB,defender,1.0,0.0,80.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Lisandro Martínez,CB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Mason Mount,AM,midfielder,1.0,0.0,60.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Bruno Fernandes,FW,attacker,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Marcus Rashford,AM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Amad Diallo,AM,midfielder,1.0,0.0,60.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Casemiro,DM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Diogo Dalot,LB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Kobbie Mainoo,DM,midfielder,1.0,0.0,83.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Altay Bayındır,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Matthijs de Ligt,DF,defender,0.0,0.0,10.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Joshua Zirkzee,FW,attacker,0.0,0.0,30.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Christian Eriksen,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Alejandro Garnacho,MF,midfielder,0.0,0.0,30.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Antony,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Jonny Evans,DF,defender,0.0,0.0,10.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Scott McTominay,MF,midfielder,0.0,0.0,7.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Man United,Fulham,Toby Collyer,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Bernd Leno,GK,goalkeeper,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Kenny Tete,RB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Calvin Bassey,CB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Rodrigo Muniz,FW,attacker,1.0,0.0,77.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Adama Traoré,AM,midfielder,1.0,0.0,77.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Alex Iwobi,AM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Andreas Pereira,DM,midfielder,1.0,0.0,89.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Saša Lukić,DM,midfielder,1.0,0.0,89.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Issa Diop,CB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Emile Smith Rowe,AM,midfielder,1.0,0.0,63.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Antonee Robinson,LB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Steven Benda,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Harrison Reed,MF,midfielder,0.0,0.0,1.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Raúl Jiménez,FW,attacker,0.0,0.0,13.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Harry Wilson,"FW,MF",attacker,0.0,0.0,13.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Tom Cairney,MF,midfielder,0.0,0.0,27.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Jorge Cuenca,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Timothy Castagne,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Joshua King,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240816_man_united_fulham,2425,2024-08-16,Fulham,Man United,Jay Stansfield,"FW,MF",attacker,0.0,0.0,1.0,0.0,0.0,actual,fbref_soccerdata,2024-08-17
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,David Raya,GK,goalkeeper,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,William Saliba,CB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Ben White,RB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Thomas Partey,CM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Gabriel Magalhães,CB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Bukayo Saka,FW,attacker,1.0,0.0,79.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Martin Ødegaard,CM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Gabriel Martinelli,FW,attacker,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Oleksandr Zinchenko,LB,defender,1.0,0.0,68.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Kai Havertz,FW,attacker,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Declan Rice,CM,midfielder,1.0,0.0,84.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Aaron Ramsdale,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Gabriel Jesus,"FW,MF",attacker,0.0,0.0,6.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Jurriën Timber,DF,defender,0.0,0.0,22.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Eddie Nketiah,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Leandro Trossard,"FW,MF",attacker,0.0,0.0,11.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Jorginho,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Reiss Nelson,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Riccardo Calafiori,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Arsenal,Wolves,Ethan Nwaneri,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,José Sá,GK,goalkeeper,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Matt Doherty,RB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Rayan Aït-Nouri,LB,defender,1.0,0.0,83.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Mario Lemina,DM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,João Gomes,DM,midfielder,1.0,0.0,83.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Jørgen Strand Larsen,FW,attacker,1.0,0.0,83.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Hwang Hee-chan,AM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Yerson Mosquera,CB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Rodrigo Gomes,AM,midfielder,1.0,0.0,74.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Toti Gomes,CB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Jean-Ricner Bellegarde,AM,midfielder,1.0,0.0,56.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Daniel Bentley,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Santiago Bueno,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Daniel Podence,"FW,MF",attacker,0.0,0.0,16.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Matheus Cunha,"FW,MF",attacker,0.0,0.0,34.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Craig Dawson,DF,defender,0.0,0.0,7.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Tommy Doyle,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Pablo Sarabia,"FW,MF",attacker,0.0,0.0,7.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Chiquinho,"FW,MF",attacker,0.0,0.0,7.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_arsenal_wolves,2425,2024-08-17,Wolves,Arsenal,Gonçalo Guedes,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Jordan Pickford,GK,goalkeeper,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Michael Keane,CB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,James Tarkowski,CB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Dwight McNeil,AM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Dominic Calvert-Lewin,FW,attacker,1.0,0.0,75.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Jack Harrison,AM,midfielder,1.0,0.0,84.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Abdoulaye Doucouré,AM,midfielder,1.0,0.0,62.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Ashley Young,RB,defender,1.0,0.0,65.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Vitaliy Mykolenko,LB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Idrissa Gana Gueye,DM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Tim Iroegbunam,DM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,João Virgínia,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Mason Holgate,DF,defender,0.0,0.0,6.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Iliman Ndiaye,"FW,MF",attacker,0.0,0.0,28.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Beto,FW,attacker,0.0,0.0,15.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Jake O'Brien,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Neal Maupay,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Jesper Lindstrøm,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Jenson Metcalfe,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Everton,Brighton,Harrison Armstrong,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Jason Steele,GK,goalkeeper,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Lewis Dunk,CB,defender,1.0,0.0,75.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,James Milner,DM,midfielder,1.0,0.0,81.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,João Pedro,AM,midfielder,1.0,0.0,81.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Yankuba Minteh,AM,midfielder,1.0,0.0,44.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Danny Welbeck,FW,attacker,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Kaoru Mitoma,AM,midfielder,1.0,0.0,88.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Mats Wieffer,DM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Jan Paul van Hecke,CB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Joël Veltman,RB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Jack Hinshelwood,LB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Carl Rushworth,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Adam Webster,DF,defender,0.0,0.0,15.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Billy Gilmour,MF,midfielder,0.0,0.0,9.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Jeremy Sarmiento,MF,midfielder,0.0,0.0,9.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Valentín Barco,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Carlos Baleba,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Simon Adingra,"FW,MF",attacker,0.0,0.0,46.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Yasin Ayari,MF,midfielder,0.0,0.0,2.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_everton_brighton,2425,2024-08-17,Brighton,Everton,Mark O'Mahony,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Christian Walton,GK,goalkeeper,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Leif Davis,LB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Sam Morsy,DM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Luke Woolfenden,CB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Wes Burns,AM,midfielder,1.0,0.0,56.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Conor Chaplin,AM,midfielder,1.0,0.0,64.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Liam Delap,FW,attacker,1.0,0.0,73.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Omari Hutchinson,AM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Jacob Greaves,CB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Massimo Luongo,DM,midfielder,1.0,0.0,64.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Axel Tuanzebe,RB,defender,1.0,0.0,73.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Cieran Slicker,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Kalvin Phillips,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Marcus Harness,"FW,MF",attacker,0.0,0.0,26.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Jack Taylor,"DF,MF",defender,0.0,0.0,26.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Cameron Burgess,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Ali Al Hamadi,FW,attacker,0.0,0.0,17.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Ben Johnson,"DF,MF",defender,0.0,0.0,34.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Conor Townsend,,unknown,0.0,0.0,0.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Ipswich,Liverpool,Sammie Szmodics,"FW,MF",attacker,0.0,0.0,17.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Liverpool,Ipswich,Alisson,GK,goalkeeper,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Liverpool,Ipswich,Virgil van Dijk,CB,defender,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Liverpool,Ipswich,Luis Díaz,AM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Liverpool,Ipswich,Dominik Szoboszlai,AM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Liverpool,Ipswich,Alexis Mac Allister,DM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Liverpool,Ipswich,Mohamed Salah,AM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Liverpool,Ipswich,Diogo Jota,FW,attacker,1.0,0.0,78.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Liverpool,Ipswich,Andrew Robertson,LB,defender,1.0,0.0,78.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Liverpool,Ipswich,Ryan Gravenberch,DM,midfielder,1.0,0.0,90.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Liverpool,Ipswich,Trent Alexander-Arnold,RB,defender,1.0,0.0,76.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
2425_20240817_ipswich_liverpool,2425,2024-08-17,Liverpool,Ipswich,Jarell Quansah,CB,defender,1.0,0.0,45.0,0.0,0.0,actual,fbref_soccerdata,2024-08-18
