match_id,season,date,team,formation,manager,source,source_collected_at
2425_20241204_everton_wolves,2425,2024-12-04,Wolves,,,fbref_soccerdata,2024-12-05
2425_20241204_man_city_nottm_forest,2425,2024-12-04,Man City,,,fbref_soccerdata,2024-12-05
2425_20241204_man_city_nottm_forest,2425,2024-12-04,Nott'm Forest,,,fbref_soccerdata,2024-12-05
2425_20241204_newcastle_liverpool,2425,2024-12-04,Newcastle,,,fbref_soccerdata,2024-12-05
2425_20241204_newcastle_liverpool,2425,2024-12-04,Liverpool,,,fbref_soccerdata,2024-12-05
2425_20241204_southampton_chelsea,2425,2024-12-04,Southampton,,,fbref_soccerdata,2024-12-05
2425_20241204_southampton_chelsea,2425,2024-12-04,Chelsea,,,fbref_soccerdata,2024-12-05
2425_20241205_bournemouth_tottenham,2425,2024-12-05,Bournemouth,,,fbref_soccerdata,2024-12-06
2425_20241205_bournemouth_tottenham,2425,2024-12-05,Tottenham,,,fbref_soccerdata,2024-12-06
2425_20241205_fulham_brighton,2425,2024-12-05,Fulham,,,fbref_soccerdata,2024-12-06
2425_20241205_fulham_brighton,2425,2024-12-05,Brighton,,,fbref_soccerdata,2024-12-06
2425_20241207_aston_villa_southampton,2425,2024-12-07,Aston Villa,,,fbref_soccerdata,2024-12-08
2425_20241207_aston_villa_southampton,2425,2024-12-07,Southampton,,,fbref_soccerdata,2024-12-08
2425_20241207_brentford_newcastle,2425,2024-12-07,Brentford,,,fbref_soccerdata,2024-12-08
2425_20241207_brentford_newcastle,2425,2024-12-07,Newcastle,,,fbref_soccerdata,2024-12-08
2425_20241207_crystal_palace_man_city,2425,2024-12-07,Crystal Palace,,,fbref_soccerdata,2024-12-08
2425_20241207_crystal_palace_man_city,2425,2024-12-07,Man City,,,fbref_soccerdata,2024-12-08
2425_20241207_man_united_nottm_forest,2425,2024-12-07,Man United,,,fbref_soccerdata,2024-12-08
2425_20241207_man_united_nottm_forest,2425,2024-12-07,Nott'm Forest,,,fbref_soccerdata,2024-12-08
2425_20241208_fulham_arsenal,2425,2024-12-08,Fulham,,,fbref_soccerdata,2024-12-09
2425_20241208_fulham_arsenal,2425,2024-12-08,Arsenal,,,fbref_soccerdata,2024-12-09
2425_20241208_ipswich_bournemouth,2425,2024-12-08,Ipswich,,,fbref_soccerdata,2024-12-09
2425_20241208_ipswich_bournemouth,2425,2024-12-08,Bournemouth,,,fbref_soccerdata,2024-12-09
2425_20241208_leicester_brighton,2425,2024-12-08,Leicester,,,fbref_soccerdata,2024-12-09
2425_20241208_leicester_brighton,2425,2024-12-08,Brighton,,,fbref_soccerdata,2024-12-09
2425_20241208_tottenham_chelsea,2425,2024-12-08,Tottenham,,,fbref_soccerdata,2024-12-09
2425_20241208_tottenham_chelsea,2425,2024-12-08,Chelsea,,,fbref_soccerdata,2024-12-09
2425_20241209_west_ham_wolves,2425,2024-12-09,West Ham,,,fbref_soccerdata,2024-12-10
2425_20241209_west_ham_wolves,2425,2024-12-09,Wolves,,,fbref_soccerdata,2024-12-10
2425_20241214_arsenal_everton,2425,2024-12-14,Arsenal,,,fbref_soccerdata,2024-12-15
2425_20241214_arsenal_everton,2425,2024-12-14,Everton,,,fbref_soccerdata,2024-12-15
2425_20241214_liverpool_fulham,2425,2024-12-14,Liverpool,,,fbref_soccerdata,2024-12-15
2425_20241214_liverpool_fulham,2425,2024-12-14,Fulham,,,fbref_soccerdata,2024-12-15
2425_20241214_newcastle_leicester,2425,2024-12-14,Newcastle,,,fbref_soccerdata,2024-12-15
2425_20241214_newcastle_leicester,2425,2024-12-14,Leicester,,,fbref_soccerdata,2024-12-15
2425_20241214_nottm_forest_aston_villa,2425,2024-12-14,Nott'm Forest,,,fbref_soccerdata,2024-12-15
2425_20241214_nottm_forest_aston_villa,2425,2024-12-14,Aston Villa,,,fbref_soccerdata,2024-12-15
2425_20241214_wolves_ipswich,2425,2024-12-14,Wolves,,,fbref_soccerdata,2024-12-15
2425_20241214_wolves_ipswich,2425,2024-12-14,Ipswich,,,fbref_soccerdata,2024-12-15
2425_20241215_brighton_crystal_palace,2425,2024-12-15,Brighton,,,fbref_soccerdata,2024-12-16
2425_20241215_brighton_crystal_palace,2425,2024-12-15,Crystal Palace,,,fbref_soccerdata,2024-12-16
2425_20241215_chelsea_brentford,2425,2024-12-15,Chelsea,,,fbref_soccerdata,2024-12-16
2425_20241215_chelsea_brentford,2425,2024-12-15,Brentford,,,fbref_soccerdata,2024-12-16
2425_20241215_man_city_man_united,2425,2024-12-15,Man City,,,fbref_soccerdata,2024-12-16
2425_20241215_man_city_man_united,2425,2024-12-15,Man United,,,fbref_soccerdata,2024-12-16
2425_20241215_southampton_tottenham,2425,2024-12-15,Southampton,,,fbref_soccerdata,2024-12-16
2425_20241215_southampton_tottenham,2425,2024-12-15,Tottenham,,,fbref_soccerdata,2024-12-16
2425_20241216_bournemouth_west_ham,2425,2024-12-16,Bournemouth,,,fbref_soccerdata,2024-12-17
2425_20241216_bournemouth_west_ham,2425,2024-12-16,West Ham,,,fbref_soccerdata,2024-12-17
2425_20241221_aston_villa_man_city,2425,2024-12-21,Aston Villa,,,fbref_soccerdata,2024-12-22
2425_20241221_aston_villa_man_city,2425,2024-12-21,Man City,,,fbref_soccerdata,2024-12-22
2425_20241221_brentford_nottm_forest,2425,2024-12-21,Brentford,,,fbref_soccerdata,2024-12-22
2425_20241221_brentford_nottm_forest,2425,2024-12-21,Nott'm Forest,,,fbref_soccerdata,2024-12-22
2425_20241221_crystal_palace_arsenal,2425,2024-12-21,Crystal Palace,,,fbref_soccerdata,2024-12-22
2425_20241221_crystal_palace_arsenal,2425,2024-12-21,Arsenal,,,fbref_soccerdata,2024-12-22
2425_20241221_ipswich_newcastle,2425,2024-12-21,Ipswich,,,fbref_soccerdata,2024-12-22
2425_20241221_ipswich_newcastle,2425,2024-12-21,Newcastle,,,fbref_soccerdata,2024-12-22
2425_20241221_west_ham_brighton,2425,2024-12-21,West Ham,,,fbref_soccerdata,2024-12-22
2425_20241221_west_ham_brighton,2425,2024-12-21,Brighton,,,fbref_soccerdata,2024-12-22
2425_20241222_everton_chelsea,2425,2024-12-22,Everton,,,fbref_soccerdata,2024-12-23
2425_20241222_everton_chelsea,2425,2024-12-22,Chelsea,,,fbref_soccerdata,2024-12-23
2425_20241222_fulham_southampton,2425,2024-12-22,Fulham,,,fbref_soccerdata,2024-12-23
2425_20241222_fulham_southampton,2425,2024-12-22,Southampton,,,fbref_soccerdata,2024-12-23
2425_20241222_leicester_wolves,2425,2024-12-22,Leicester,,,fbref_soccerdata,2024-12-23
2425_20241222_leicester_wolves,2425,2024-12-22,Wolves,,,fbref_soccerdata,2024-12-23
2425_20241222_man_united_bournemouth,2425,2024-12-22,Man United,,,fbref_soccerdata,2024-12-23
2425_20241222_man_united_bournemouth,2425,2024-12-22,Bournemouth,,,fbref_soccerdata,2024-12-23
2425_20241222_tottenham_liverpool,2425,2024-12-22,Tottenham,,,fbref_soccerdata,2024-12-23
2425_20241222_tottenham_liverpool,2425,2024-12-22,Liverpool,,,fbref_soccerdata,2024-12-23
2425_20241226_bournemouth_crystal_palace,2425,2024-12-26,Bournemouth,,,fbref_soccerdata,2024-12-27
2425_20241226_bournemouth_crystal_palace,2425,2024-12-26,Crystal Palace,,,fbref_soccerdata,2024-12-27
2425_20241226_chelsea_fulham,2425,2024-12-26,Chelsea,,,fbref_soccerdata,2024-12-27
2425_20241226_chelsea_fulham,2425,2024-12-26,Fulham,,,fbref_soccerdata,2024-12-27
2425_20241226_liverpool_leicester,2425,2024-12-26,Liverpool,,,fbref_soccerdata,2024-12-27
2425_20241226_liverpool_leicester,2425,2024-12-26,Leicester,,,fbref_soccerdata,2024-12-27
2425_20241226_man_city_everton,2425,2024-12-26,Man City,,,fbref_soccerdata,2024-12-27
2425_20241226_man_city_everton,2425,2024-12-26,Everton,,,fbref_soccerdata,2024-12-27
2425_20241226_newcastle_aston_villa,2425,2024-12-26,Newcastle,,,fbref_soccerdata,2024-12-27
2425_20241226_newcastle_aston_villa,2425,2024-12-26,Aston Villa,,,fbref_soccerdata,2024-12-27
2425_20241226_nottm_forest_tottenham,2425,2024-12-26,Nott'm Forest,,,fbref_soccerdata,2024-12-27
2425_20241226_nottm_forest_tottenham,2425,2024-12-26,Tottenham,,,fbref_soccerdata,2024-12-27
2425_20241226_southampton_west_ham,2425,2024-12-26,Southampton,,,fbref_soccerdata,2024-12-27
2425_20241226_southampton_west_ham,2425,2024-12-26,West Ham,,,fbref_soccerdata,2024-12-27
2425_20241226_wolves_man_united,2425,2024-12-26,Wolves,,,fbref_soccerdata,2024-12-27
2425_20241226_wolves_man_united,2425,2024-12-26,Man United,,,fbref_soccerdata,2024-12-27
2425_20241227_arsenal_ipswich,2425,2024-12-27,Arsenal,,,fbref_soccerdata,2024-12-28
2425_20241227_arsenal_ipswich,2425,2024-12-27,Ipswich,,,fbref_soccerdata,2024-12-28
2425_20241227_brighton_brentford,2425,2024-12-27,Brighton,,,fbref_soccerdata,2024-12-28
2425_20241227_brighton_brentford,2425,2024-12-27,Brentford,,,fbref_soccerdata,2024-12-28
2425_20241229_crystal_palace_southampton,2425,2024-12-29,Crystal Palace,,,fbref_soccerdata,2024-12-30
2425_20241229_crystal_palace_southampton,2425,2024-12-29,Southampton,,,fbref_soccerdata,2024-12-30
2425_20241229_everton_nottm_forest,2425,2024-12-29,Everton,,,fbref_soccerdata,2024-12-30
2425_20241229_everton_nottm_forest,2425,2024-12-29,Nott'm Forest,,,fbref_soccerdata,2024-12-30
2425_20241229_fulham_bournemouth,2425,2024-12-29,Fulham,,,fbref_soccerdata,2024-12-30
2425_20241229_fulham_bournemouth,2425,2024-12-29,Bournemouth,,,fbref_soccerdata,2024-12-30
2425_20241229_leicester_man_city,2425,2024-12-29,Leicester,,,fbref_soccerdata,2024-12-30
2425_20241229_leicester_man_city,2425,2024-12-29,Man City,,,fbref_soccerdata,2024-12-30
2425_20241229_tottenham_wolves,2425,2024-12-29,Tottenham,,,fbref_soccerdata,2024-12-30
2425_20241229_tottenham_wolves,2425,2024-12-29,Wolves,,,fbref_soccerdata,2024-12-30
2425_20241229_west_ham_liverpool,2425,2024-12-29,West Ham,,,fbref_soccerdata,2024-12-30
2425_20241229_west_ham_liverpool,2425,2024-12-29,Liverpool,,,fbref_soccerdata,2024-12-30
2425_20241230_aston_villa_brighton,2425,2024-12-30,Aston Villa,,,fbref_soccerdata,2024-12-31
2425_20241230_aston_villa_brighton,2425,2024-12-30,Brighton,,,fbref_soccerdata,2024-12-31
2425_20241230_ipswich_chelsea,2425,2024-12-30,Ipswich,,,fbref_soccerdata,2024-12-31
2425_20241230_ipswich_chelsea,2425,2024-12-30,Chelsea,,,fbref_soccerdata,2024-12-31
2425_20241230_man_united_newcastle,2425,2024-12-30,Man United,,,fbref_soccerdata,2024-12-31
2425_20241230_man_united_newcastle,2425,2024-12-30,Newcastle,,,fbref_soccerdata,2024-12-31
2425_20250101_brentford_arsenal,2425,2025-01-01,Brentford,,,fbref_soccerdata,2025-01-02
2425_20250101_brentford_arsenal,2425,2025-01-01,Arsenal,,,fbref_soccerdata,2025-01-02
2425_20250104_aston_villa_leicester,2425,2025-01-04,Aston Villa,,,fbref_soccerdata,2025-01-05
2425_20250104_aston_villa_leicester,2425,2025-01-04,Leicester,,,fbref_soccerdata,2025-01-05
2425_20250104_bournemouth_everton,2425,2025-01-04,Bournemouth,,,fbref_soccerdata,2025-01-05
2425_20250104_bournemouth_everton,2425,2025-01-04,Everton,,,fbref_soccerdata,2025-01-05
2425_20250104_brighton_arsenal,2425,2025-01-04,Brighton,,,fbref_soccerdata,2025-01-05
2425_20250104_brighton_arsenal,2425,2025-01-04,Arsenal,,,fbref_soccerdata,2025-01-05
2425_20250104_crystal_palace_chelsea,2425,2025-01-04,Crystal Palace,,,fbref_soccerdata,2025-01-05
2425_20250104_crystal_palace_chelsea,2425,2025-01-04,Chelsea,,,fbref_soccerdata,2025-01-05
2425_20250104_man_city_west_ham,2425,2025-01-04,Man City,,,fbref_soccerdata,2025-01-05
2425_20250104_man_city_west_ham,2425,2025-01-04,West Ham,,,fbref_soccerdata,2025-01-05
2425_20250104_southampton_brentford,2425,2025-01-04,Southampton,,,fbref_soccerdata,2025-01-05
2425_20250104_southampton_brentford,2425,2025-01-04,Brentford,,,fbref_soccerdata,2025-01-05
2425_20250104_tottenham_newcastle,2425,2025-01-04,Tottenham,,,fbref_soccerdata,2025-01-05
2425_20250104_tottenham_newcastle,2425,2025-01-04,Newcastle,,,fbref_soccerdata,2025-01-05
2425_20250105_fulham_ipswich,2425,2025-01-05,Fulham,,,fbref_soccerdata,2025-01-06
2425_20250105_fulham_ipswich,2425,2025-01-05,Ipswich,,,fbref_soccerdata,2025-01-06
2425_20250105_liverpool_man_united,2425,2025-01-05,Liverpool,,,fbref_soccerdata,2025-01-06
2425_20250105_liverpool_man_united,2425,2025-01-05,Man United,,,fbref_soccerdata,2025-01-06
2425_20250106_wolves_nottm_forest,2425,2025-01-06,Wolves,,,fbref_soccerdata,2025-01-07
2425_20250106_wolves_nottm_forest,2425,2025-01-06,Nott'm Forest,,,fbref_soccerdata,2025-01-07
2425_20250114_brentford_man_city,2425,2025-01-14,Brentford,,,fbref_soccerdata,2025-01-15
2425_20250114_brentford_man_city,2425,2025-01-14,Man City,,,fbref_soccerdata,2025-01-15
2425_20250114_chelsea_bournemouth,2425,2025-01-14,Chelsea,,,fbref_soccerdata,2025-01-15
2425_20250114_chelsea_bournemouth,2425,2025-01-14,Bournemouth,,,fbref_soccerdata,2025-01-15
2425_20250114_nottm_forest_liverpool,2425,2025-01-14,Nott'm Forest,,,fbref_soccerdata,2025-01-15
2425_20250114_nottm_forest_liverpool,2425,2025-01-14,Liverpool,,,fbref_soccerdata,2025-01-15
2425_20250114_west_ham_fulham,2425,2025-01-14,West Ham,,,fbref_soccerdata,2025-01-15
2425_20250114_west_ham_fulham,2425,2025-01-14,Fulham,,,fbref_soccerdata,2025-01-15
2425_20250115_arsenal_tottenham,2425,2025-01-15,Arsenal,,,fbref_soccerdata,2025-01-16
2425_20250115_arsenal_tottenham,2425,2025-01-15,Tottenham,,,fbref_soccerdata,2025-01-16
2425_20250115_everton_aston_villa,2425,2025-01-15,Everton,,,fbref_soccerdata,2025-01-16
2425_20250115_everton_aston_villa,2425,2025-01-15,Aston Villa,,,fbref_soccerdata,2025-01-16
2425_20250115_leicester_crystal_palace,2425,2025-01-15,Leicester,,,fbref_soccerdata,2025-01-16
2425_20250115_leicester_crystal_palace,2425,2025-01-15,Crystal Palace,,,fbref_soccerdata,2025-01-16
2425_20250115_newcastle_wolves,2425,2025-01-15,Newcastle,,,fbref_soccerdata,2025-01-16
2425_20250115_newcastle_wolves,2425,2025-01-15,Wolves,,,fbref_soccerdata,2025-01-16
2425_20250116_ipswich_brighton,2425,2025-01-16,Ipswich,,,fbref_soccerdata,2025-01-17
2425_20250116_ipswich_brighton,2425,2025-01-16,Brighton,,,fbref_soccerdata,2025-01-17
2425_20250116_man_united_southampton,2425,2025-01-16,Man United,,,fbref_soccerdata,2025-01-17
2425_20250116_man_united_southampton,2425,2025-01-16,Southampton,,,fbref_soccerdata,2025-01-17
2425_20250118_arsenal_aston_villa,2425,2025-01-18,Arsenal,,,fbref_soccerdata,2025-01-19
2425_20250118_arsenal_aston_villa,2425,2025-01-18,Aston Villa,,,fbref_soccerdata,2025-01-19
2425_20250118_brentford_liverpool,2425,2025-01-18,Brentford,,,fbref_soccerdata,2025-01-19
2425_20250118_brentford_liverpool,2425,2025-01-18,Liverpool,,,fbref_soccerdata,2025-01-19
2425_20250118_leicester_fulham,2425,2025-01-18,Leicester,,,fbref_soccerdata,2025-01-19
2425_20250118_leicester_fulham,2425,2025-01-18,Fulham,,,fbref_soccerdata,2025-01-19
2425_20250118_newcastle_bournemouth,2425,2025-01-18,Newcastle,,,fbref_soccerdata,2025-01-19
2425_20250118_newcastle_bournemouth,2425,2025-01-18,Bournemouth,,,fbref_soccerdata,2025-01-19
2425_20250118_west_ham_crystal_palace,2425,2025-01-18,West Ham,,,fbref_soccerdata,2025-01-19
2425_20250118_west_ham_crystal_palace,2425,2025-01-18,Crystal Palace,,,fbref_soccerdata,2025-01-19
2425_20250119_everton_tottenham,2425,2025-01-19,Everton,,,fbref_soccerdata,2025-01-20
2425_20250119_everton_tottenham,2425,2025-01-19,Tottenham,,,fbref_soccerdata,2025-01-20
2425_20250119_ipswich_man_city,2425,2025-01-19,Ipswich,,,fbref_soccerdata,2025-01-20
2425_20250119_ipswich_man_city,2425,2025-01-19,Man City,,,fbref_soccerdata,2025-01-20
2425_20250119_man_united_brighton,2425,2025-01-19,Man United,,,fbref_soccerdata,2025-01-20
2425_20250119_man_united_brighton,2425,2025-01-19,Brighton,,,fbref_soccerdata,2025-01-20
2425_20250119_nottm_forest_southampton,2425,2025-01-19,Nott'm Forest,,,fbref_soccerdata,2025-01-20
2425_20250119_nottm_forest_southampton,2425,2025-01-19,Southampton,,,fbref_soccerdata,2025-01-20
2425_20250120_chelsea_wolves,2425,2025-01-20,Chelsea,,,fbref_soccerdata,2025-01-21
2425_20250120_chelsea_wolves,2425,2025-01-20,Wolves,,,fbref_soccerdata,2025-01-21
2425_20250125_bournemouth_nottm_forest,2425,2025-01-25,Bournemouth,,,fbref_soccerdata,2025-01-26
2425_20250125_bournemouth_nottm_forest,2425,2025-01-25,Nott'm Forest,,,fbref_soccerdata,2025-01-26
2425_20250125_brighton_everton,2425,2025-01-25,Brighton,,,fbref_soccerdata,2025-01-26
2425_20250125_brighton_everton,2425,2025-01-25,Everton,,,fbref_soccerdata,2025-01-26
2425_20250125_liverpool_ipswich,2425,2025-01-25,Liverpool,,,fbref_soccerdata,2025-01-26
2425_20250125_liverpool_ipswich,2425,2025-01-25,Ipswich,,,fbref_soccerdata,2025-01-26
2425_20250125_man_city_chelsea,2425,2025-01-25,Man City,,,fbref_soccerdata,2025-01-26
2425_20250125_man_city_chelsea,2425,2025-01-25,Chelsea,,,fbref_soccerdata,2025-01-26
2425_20250125_southampton_newcastle,2425,2025-01-25,Southampton,,,fbref_soccerdata,2025-01-26
2425_20250125_southampton_newcastle,2425,2025-01-25,Newcastle,,,fbref_soccerdata,2025-01-26
2425_20250125_wolves_arsenal,2425,2025-01-25,Wolves,,,fbref_soccerdata,2025-01-26
2425_20250125_wolves_arsenal,2425,2025-01-25,Arsenal,,,fbref_soccerdata,2025-01-26
2425_20250126_aston_villa_west_ham,2425,2025-01-26,Aston Villa,,,fbref_soccerdata,2025-01-27
2425_20250126_aston_villa_west_ham,2425,2025-01-26,West Ham,,,fbref_soccerdata,2025-01-27
2425_20250126_crystal_palace_brentford,2425,2025-01-26,Crystal Palace,,,fbref_soccerdata,2025-01-27
2425_20250126_crystal_palace_brentford,2425,2025-01-26,Brentford,,,fbref_soccerdata,2025-01-27
2425_20250126_fulham_man_united,2425,2025-01-26,Fulham,,,fbref_soccerdata,2025-01-27
2425_20250126_fulham_man_united,2425,2025-01-26,Man United,,,fbref_soccerdata,2025-01-27
2425_20250126_tottenham_leicester,2425,2025-01-26,Tottenham,,,fbref_soccerdata,2025-01-27
2425_20250126_tottenham_leicester,2425,2025-01-26,Leicester,,,fbref_soccerdata,2025-01-27
2425_20250201_bournemouth_liverpool,2425,2025-02-01,Bournemouth,,,fbref_soccerdata,2025-02-02
2425_20250201_bournemouth_liverpool,2425,2025-02-01,Liverpool,,,fbref_soccerdata,2025-02-02
2425_20250201_everton_leicester,2425,2025-02-01,Everton,,,fbref_soccerdata,2025-02-02
2425_20250201_everton_leicester,2425,2025-02-01,Leicester,,,fbref_soccerdata,2025-02-02
2425_20250201_ipswich_southampton,2425,2025-02-01,Ipswich,,,fbref_soccerdata,2025-02-02
2425_20250201_ipswich_southampton,2425,2025-02-01,Southampton,,,fbref_soccerdata,2025-02-02
2425_20250201_newcastle_fulham,2425,2025-02-01,Newcastle,,,fbref_soccerdata,2025-02-02
2425_20250201_newcastle_fulham,2425,2025-02-01,Fulham,,,fbref_soccerdata,2025-02-02
2425_20250201_nottm_forest_brighton,2425,2025-02-01,Nott'm Forest,,,fbref_soccerdata,2025-02-02
2425_20250201_nottm_forest_brighton,2425,2025-02-01,Brighton,,,fbref_soccerdata,2025-02-02
2425_20250201_wolves_aston_villa,2425,2025-02-01,Wolves,,,fbref_soccerdata,2025-02-02
2425_20250201_wolves_aston_villa,2425,2025-02-01,Aston Villa,,,fbref_soccerdata,2025-02-02
2425_20250202_arsenal_man_city,2425,2025-02-02,Arsenal,,,fbref_soccerdata,2025-02-03
2425_20250202_arsenal_man_city,2425,2025-02-02,Man City,,,fbref_soccerdata,2025-02-03
2425_20250202_brentford_tottenham,2425,2025-02-02,Brentford,,,fbref_soccerdata,2025-02-03
2425_20250202_brentford_tottenham,2425,2025-02-02,Tottenham,,,fbref_soccerdata,2025-02-03
2425_20250202_man_united_crystal_palace,2425,2025-02-02,Man United,,,fbref_soccerdata,2025-02-03
2425_20250202_man_united_crystal_palace,2425,2025-02-02,Crystal Palace,,,fbref_soccerdata,2025-02-03
2425_20250203_chelsea_west_ham,2425,2025-02-03,Chelsea,,,fbref_soccerdata,2025-02-04
2425_20250203_chelsea_west_ham,2425,2025-02-03,West Ham,,,fbref_soccerdata,2025-02-04
2425_20250212_everton_liverpool,2425,2025-02-12,Everton,,,fbref_soccerdata,2025-02-13
2425_20250212_everton_liverpool,2425,2025-02-12,Liverpool,,,fbref_soccerdata,2025-02-13
2425_20250214_brighton_chelsea,2425,2025-02-14,Brighton,,,fbref_soccerdata,2025-02-15
2425_20250214_brighton_chelsea,2425,2025-02-14,Chelsea,,,fbref_soccerdata,2025-02-15
2425_20250215_aston_villa_ipswich,2425,2025-02-15,Aston Villa,,,fbref_soccerdata,2025-02-16
2425_20250215_aston_villa_ipswich,2425,2025-02-15,Ipswich,,,fbref_soccerdata,2025-02-16
2425_20250215_crystal_palace_everton,2425,2025-02-15,Crystal Palace,,,fbref_soccerdata,2025-02-16
2425_20250215_crystal_palace_everton,2425,2025-02-15,Everton,,,fbref_soccerdata,2025-02-16
2425_20250215_fulham_nottm_forest,2425,2025-02-15,Fulham,,,fbref_soccerdata,2025-02-16
2425_20250215_fulham_nottm_forest,2425,2025-02-15,Nott'm Forest,,,fbref_soccerdata,2025-02-16
2425_20250215_leicester_arsenal,2425,2025-02-15,Leicester,,,fbref_soccerdata,2025-02-16
2425_20250215_leicester_arsenal,2425,2025-02-15,Arsenal,,,fbref_soccerdata,2025-02-16
2425_20250215_man_city_newcastle,2425,2025-02-15,Man City,,,fbref_soccerdata,2025-02-16
2425_20250215_man_city_newcastle,2425,2025-02-15,Newcastle,,,fbref_soccerdata,2025-02-16
2425_20250215_southampton_bournemouth,2425,2025-02-15,Southampton,,,fbref_soccerdata,2025-02-16
2425_20250215_southampton_bournemouth,2425,2025-02-15,Bournemouth,,,fbref_soccerdata,2025-02-16
2425_20250215_west_ham_brentford,2425,2025-02-15,West Ham,,,fbref_soccerdata,2025-02-16
2425_20250215_west_ham_brentford,2425,2025-02-15,Brentford,,,fbref_soccerdata,2025-02-16
2425_20250216_liverpool_wolves,2425,2025-02-16,Liverpool,,,fbref_soccerdata,2025-02-17
2425_20250216_liverpool_wolves,2425,2025-02-16,Wolves,,,fbref_soccerdata,2025-02-17
2425_20250216_tottenham_man_united,2425,2025-02-16,Tottenham,,,fbref_soccerdata,2025-02-17
2425_20250216_tottenham_man_united,2425,2025-02-16,Man United,,,fbref_soccerdata,2025-02-17
2425_20250219_aston_villa_liverpool,2425,2025-02-19,Aston Villa,,,fbref_soccerdata,2025-02-20
2425_20250219_aston_villa_liverpool,2425,2025-02-19,Liverpool,,,fbref_soccerdata,2025-02-20
2425_20250221_leicester_brentford,2425,2025-02-21,Leicester,,,fbref_soccerdata,2025-02-22
2425_20250221_leicester_brentford,2425,2025-02-21,Brentford,,,fbref_soccerdata,2025-02-22
2425_20250222_arsenal_west_ham,2425,2025-02-22,Arsenal,,,fbref_soccerdata,2025-02-23
2425_20250222_arsenal_west_ham,2425,2025-02-22,West Ham,,,fbref_soccerdata,2025-02-23
2425_20250222_aston_villa_chelsea,2425,2025-02-22,Aston Villa,,,fbref_soccerdata,2025-02-23
2425_20250222_aston_villa_chelsea,2425,2025-02-22,Chelsea,,,fbref_soccerdata,2025-02-23
2425_20250222_bournemouth_wolves,2425,2025-02-22,Bournemouth,,,fbref_soccerdata,2025-02-23
2425_20250222_bournemouth_wolves,2425,2025-02-22,Wolves,,,fbref_soccerdata,2025-02-23
2425_20250222_everton_man_united,2425,2025-02-22,Everton,,,fbref_soccerdata,2025-02-23
2425_20250222_everton_man_united,2425,2025-02-22,Man United,,,fbref_soccerdata,2025-02-23
2425_20250222_fulham_crystal_palace,2425,2025-02-22,Fulham,,,fbref_soccerdata,2025-02-23
2425_20250222_fulham_crystal_palace,2425,2025-02-22,Crystal Palace,,,fbref_soccerdata,2025-02-23
2425_20250222_ipswich_tottenham,2425,2025-02-22,Ipswich,,,fbref_soccerdata,2025-02-23
2425_20250222_ipswich_tottenham,2425,2025-02-22,Tottenham,,,fbref_soccerdata,2025-02-23
2425_20250222_southampton_brighton,2425,2025-02-22,Southampton,,,fbref_soccerdata,2025-02-23
2425_20250222_southampton_brighton,2425,2025-02-22,Brighton,,,fbref_soccerdata,2025-02-23
2425_20250223_man_city_liverpool,2425,2025-02-23,Man City,,,fbref_soccerdata,2025-02-24
2425_20250223_man_city_liverpool,2425,2025-02-23,Liverpool,,,fbref_soccerdata,2025-02-24
2425_20250223_newcastle_nottm_forest,2425,2025-02-23,Newcastle,,,fbref_soccerdata,2025-02-24
2425_20250223_newcastle_nottm_forest,2425,2025-02-23,Nott'm Forest,,,fbref_soccerdata,2025-02-24
2425_20250225_brighton_bournemouth,2425,2025-02-25,Brighton,,,fbref_soccerdata,2025-02-26
2425_20250225_brighton_bournemouth,2425,2025-02-25,Bournemouth,,,fbref_soccerdata,2025-02-26
2425_20250225_chelsea_southampton,2425,2025-02-25,Chelsea,,,fbref_soccerdata,2025-02-26
2425_20250225_chelsea_southampton,2425,2025-02-25,Southampton,,,fbref_soccerdata,2025-02-26
2425_20250225_crystal_palace_aston_villa,2425,2025-02-25,Crystal Palace,,,fbref_soccerdata,2025-02-26
2425_20250225_crystal_palace_aston_villa,2425,2025-02-25,Aston Villa,,,fbref_soccerdata,2025-02-26
2425_20250225_wolves_fulham,2425,2025-02-25,Wolves,,,fbref_soccerdata,2025-02-26
2425_20250225_wolves_fulham,2425,2025-02-25,Fulham,,,fbref_soccerdata,2025-02-26
2425_20250226_brentford_everton,2425,2025-02-26,Brentford,,,fbref_soccerdata,2025-02-27
2425_20250226_brentford_everton,2425,2025-02-26,Everton,,,fbref_soccerdata,2025-02-27
2425_20250226_liverpool_newcastle,2425,2025-02-26,Liverpool,,,fbref_soccerdata,2025-02-27
2425_20250226_liverpool_newcastle,2425,2025-02-26,Newcastle,,,fbref_soccerdata,2025-02-27
2425_20250226_man_united_ipswich,2425,2025-02-26,Man United,,,fbref_soccerdata,2025-02-27
2425_20250226_man_united_ipswich,2425,2025-02-26,Ipswich,,,fbref_soccerdata,2025-02-27
2425_20250226_nottm_forest_arsenal,2425,2025-02-26,Nott'm Forest,,,fbref_soccerdata,2025-02-27
2425_20250226_nottm_forest_arsenal,2425,2025-02-26,Arsenal,,,fbref_soccerdata,2025-02-27
2425_20250226_tottenham_man_city,2425,2025-02-26,Tottenham,,,fbref_soccerdata,2025-02-27
2425_20250226_tottenham_man_city,2425,2025-02-26,Man City,,,fbref_soccerdata,2025-02-27
2425_20250227_west_ham_leicester,2425,2025-02-27,West Ham,,,fbref_soccerdata,2025-02-28
