experiment_id,model_version,features_added,train_period,test_period,accuracy,log_loss,Brier_score,calibration_score,expected_calibration_error,draw_recall,draw_log_loss
model_a_current_production_20260608_095825,model_a_current_production,home_team_points_last_5|away_team_points_last_5|home_goals_scored_avg|away_goals_scored_avg|home_advantage|home_xg_avg|away_xg_avg|home_xga_avg|away_xga_avg|home_xg_diff|away_xg_diff|home_days_rest|away_days_rest|home_matches_last_14_days|away_matches_last_14_days|home_had_midweek_match|away_had_midweek_match|home_days_since_last_match|away_days_since_last_match|home_elo|away_elo|elo_difference|elo_ratio|elo_gap_bucket|elo_recent_change|home_elo_trend|away_elo_trend|rolling_elo_form|home_attacking_pressure_score_last5|home_attacking_pressure_score_last10|home_attacking_pressure_score_season|away_attacking_pressure_score_last5|away_attacking_pressure_score_last10|away_attacking_pressure_score_season,2019-08-09 to 2025-01-25,2025-01-26 to 2026-05-24,0.48598130841121495,1.063327314101382,0.6368872413974613,0.05918476425598714,0.05918476425598715,0.021897810218978103,0.5901224215496079
model_b_basic_manager_20260608_095825,model_b_basic_manager,home_team_points_last_5|away_team_points_last_5|home_goals_scored_avg|away_goals_scored_avg|home_advantage|home_xg_avg|away_xg_avg|home_xga_avg|away_xga_avg|home_xg_diff|away_xg_diff|home_days_rest|away_days_rest|home_matches_last_14_days|away_matches_last_14_days|home_had_midweek_match|away_had_midweek_match|home_days_since_last_match|away_days_since_last_match|home_elo|away_elo|elo_difference|elo_ratio|elo_gap_bucket|elo_recent_change|home_elo_trend|away_elo_trend|rolling_elo_form|home_attacking_pressure_score_last5|home_attacking_pressure_score_last10|home_attacking_pressure_score_season|away_attacking_pressure_score_last5|away_attacking_pressure_score_last10|away_attacking_pressure_score_season|home_manager_tenure_days|home_manager_matches_in_charge|home_manager_change_last_30d|home_manager_change_last_60d|home_new_manager_first_5_matches|home_new_manager_first_10_matches|home_caretaker_manager|away_manager_tenure_days|away_manager_matches_in_charge|away_manager_change_last_30d|away_manager_change_last_60d|away_new_manager_first_5_matches|away_new_manager_first_10_matches|away_caretaker_manager,2019-08-09 to 2025-01-25,2025-01-26 to 2026-05-24,0.4766355140186916,1.0678837302881203,0.6404321026732437,0.06836609789794107,0.06836609789794107,0.043795620437956206,0.5927543915451566
model_c_manager_continuity_20260608_095825,model_c_manager_continuity,home_team_points_last_5|away_team_points_last_5|home_goals_scored_avg|away_goals_scored_avg|home_advantage|home_xg_avg|away_xg_avg|home_xga_avg|away_xga_avg|home_xg_diff|away_xg_diff|home_days_rest|away_days_rest|home_matches_last_14_days|away_matches_last_14_days|home_had_midweek_match|away_had_midweek_match|home_days_since_last_match|away_days_since_last_match|home_elo|away_elo|elo_difference|elo_ratio|elo_gap_bucket|elo_recent_change|home_elo_trend|away_elo_trend|rolling_elo_form|home_attacking_pressure_score_last5|home_attacking_pressure_score_last10|home_attacking_pressure_score_season|away_attacking_pressure_score_last5|away_attacking_pressure_score_last10|away_attacking_pressure_score_season|home_manager_tenure_days|home_manager_matches_in_charge|home_manager_change_last_30d|home_manager_change_last_60d|home_new_manager_first_5_matches|home_new_manager_first_10_matches|home_caretaker_manager|away_manager_tenure_days|away_manager_matches_in_charge|away_manager_change_last_30d|away_manager_change_last_60d|away_new_manager_first_5_matches|away_new_manager_first_10_matches|away_caretaker_manager|home_manager_tenure_bucket|home_manager_data_available|away_manager_tenure_bucket|away_manager_data_available|manager_continuity_gap|manager_experience_gap,2019-08-09 to 2025-01-25,2025-01-26 to 2026-05-24,0.47289719626168225,1.0672429537998986,0.6401097713510889,0.0695274905205887,0.06952749052058871,0.0364963503649635,0.592319457125403
model_d_full_manager_intelligence_20260608_095825,model_d_full_manager_intelligence,home_team_points_last_5|away_team_points_last_5|home_goals_scored_avg|away_goals_scored_avg|home_advantage|home_xg_avg|away_xg_avg|home_xga_avg|away_xga_avg|home_xg_diff|away_xg_diff|home_days_rest|away_days_rest|home_matches_last_14_days|away_matches_last_14_days|home_had_midweek_match|away_had_midweek_match|home_days_since_last_match|away_days_since_last_match|home_elo|away_elo|elo_difference|elo_ratio|elo_gap_bucket|elo_recent_change|home_elo_trend|away_elo_trend|rolling_elo_form|home_attacking_pressure_score_last5|home_attacking_pressure_score_last10|home_attacking_pressure_score_season|away_attacking_pressure_score_last5|away_attacking_pressure_score_last10|away_attacking_pressure_score_season|home_manager_tenure_days|home_manager_matches_in_charge|home_manager_change_last_30d|home_manager_change_last_60d|home_new_manager_first_5_matches|home_new_manager_first_10_matches|home_caretaker_manager|away_manager_tenure_days|away_manager_matches_in_charge|away_manager_change_last_30d|away_manager_change_last_60d|away_new_manager_first_5_matches|away_new_manager_first_10_matches|away_caretaker_manager|home_manager_tenure_bucket|home_manager_data_available|away_manager_tenure_bucket|away_manager_data_available|manager_continuity_gap|manager_experience_gap|home_manager_points_per_game_before_match|home_manager_xg_diff_before_match|home_manager_team_form_since_appointment|home_manager_elo_change_since_appointment|away_manager_points_per_game_before_match|away_manager_xg_diff_before_match|away_manager_team_form_since_appointment|away_manager_elo_change_since_appointment|manager_ppg_gap|manager_xg_diff_gap,2019-08-09 to 2025-01-25,2025-01-26 to 2026-05-24,0.4822429906542056,1.0688974061606855,0.6409800622159668,0.06020964955058053,0.06020964955058053,0.0364963503649635,0.5953573408839089
