experiment_id,model_version,features_added,train_period,test_period,accuracy,log_loss,Brier_score,calibration_score,expected_calibration_error
model_a_current_production_20260604_133350,model_a_current_production,home_team_points_last_5|away_team_points_last_5|home_goals_scored_avg|away_goals_scored_avg|home_advantage|home_xg_avg|away_xg_avg|home_xga_avg|away_xga_avg|home_xg_diff|away_xg_diff|home_days_rest|away_days_rest|home_matches_last_14_days|away_matches_last_14_days|home_had_midweek_match|away_had_midweek_match|home_days_since_last_match|away_days_since_last_match|home_attacking_pressure_score_last5|home_attacking_pressure_score_last10|home_attacking_pressure_score_season|away_attacking_pressure_score_last5|away_attacking_pressure_score_last10|away_attacking_pressure_score_season,2019-08-09 to 2024-04-04,2024-04-06 to 2025-05-25,0.5142231947483589,0.9946180194895934,0.5945938287886929,0.04988709299191343,0.04988709299191343
model_b_production_injury_features_20260604_133350,model_b_production_injury_features,home_team_points_last_5|away_team_points_last_5|home_goals_scored_avg|away_goals_scored_avg|home_advantage|home_xg_avg|away_xg_avg|home_xga_avg|away_xga_avg|home_xg_diff|away_xg_diff|home_days_rest|away_days_rest|home_matches_last_14_days|away_matches_last_14_days|home_had_midweek_match|away_had_midweek_match|home_days_since_last_match|away_days_since_last_match|home_attacking_pressure_score_last5|home_attacking_pressure_score_last10|home_attacking_pressure_score_season|away_attacking_pressure_score_last5|away_attacking_pressure_score_last10|away_attacking_pressure_score_season|home_injured_players_count|home_injured_starters_count|home_injured_expected_starters|home_suspended_players_count|home_suspended_expected_starters|home_missing_minutes|home_missing_minutes_played|home_missing_goals|home_missing_xg|home_missing_xg_contribution|home_missing_xa|home_missing_market_value|home_missing_defensive_contribution|away_injured_players_count|away_injured_starters_count|away_injured_expected_starters|away_suspended_players_count|away_suspended_expected_starters|away_missing_minutes|away_missing_minutes_played|away_missing_goals|away_missing_xg|away_missing_xg_contribution|away_missing_xa|away_missing_market_value|away_missing_defensive_contribution,2019-08-09 to 2024-04-04,2024-04-06 to 2025-05-25,0.5142231947483589,0.9946180194895934,0.5945938287886929,0.04988709299191343,0.04988709299191343
