model_version,strategy,threshold,spread_threshold,boost,calibration_matches_adjusted,test_matches_adjusted,calibration_accuracy,calibration_log_loss,calibration_Brier_score,calibration_expected_calibration_error,calibration_calibration_score,calibration_draw_recall,calibration_draw_top2_rate,calibration_actual_draw_rate,calibration_predicted_draw_top1_rate,calibration_mean_draw_probability,calibration_draw_probability_gap,calibration_draw_log_loss,calibration_double_chance_hit_rate,test_accuracy,test_log_loss,test_Brier_score,test_expected_calibration_error,test_calibration_score,test_draw_recall,test_draw_top2_rate,test_actual_draw_rate,test_predicted_draw_top1_rate,test_mean_draw_probability,test_draw_probability_gap,test_draw_log_loss,test_double_chance_hit_rate,selected_on_calibration
draw_overlay_low_spread,low_spread,0.3809154171711099,0.08,0.04,53,76,0.531322505800464,0.9917085665021129,0.5915764067775965,0.034427683229718016,0.034427683229718016,0.046296296296296294,0.6566125290023201,0.2505800464037123,0.03480278422273782,0.2557778322768117,0.005197785873099436,0.5564990782652044,0.7842227378190255,0.4646840148698885,1.0562358043981637,0.6354769679064141,0.04523513754351765,0.045235137543517656,0.02097902097902098,0.637546468401487,0.26579925650557623,0.05390334572490706,0.26709351560251915,0.001294259096942918,0.5946692432109959,0.7211895910780669,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.08,0.05,53,76,0.5290023201856149,0.9918144759903895,0.591680985916925,0.03764044900275993,0.037640449002759924,0.046296296296296294,0.6566125290023201,0.2505800464037123,0.037122969837587005,0.25666331384918606,0.006083267445473772,0.5566049877534809,0.7842227378190255,0.4646840148698885,1.0564913765082984,0.6356706269021996,0.046808862420234666,0.046808862420234666,0.027972027972027972,0.6486988847583643,0.26579925650557623,0.05947955390334572,0.26809978139038365,0.00230052488480742,0.5949248153211306,0.7267657992565055,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.08,0.06,53,76,0.5290023201856149,0.9919527875756602,0.5918048405601712,0.03595830660847686,0.03595830660847686,0.046296296296296294,0.6635730858468677,0.2505800464037123,0.037122969837587005,0.25754879542156045,0.006968749017848164,0.5567432993387517,0.7819025522041764,0.4721189591078067,1.056779701514694,0.6358859244117143,0.04749475106787017,0.047494751067870176,0.055944055944055944,0.6598513011152416,0.26579925650557623,0.06691449814126393,0.26910604717824815,0.003306790672671922,0.5952131403275263,0.7230483271375465,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.12,0.01,77,126,0.5359628770301624,0.9915237620452719,0.5913153918781436,0.031083000760952075,0.031083000760952082,0.05555555555555555,0.6380510440835266,0.2505800464037123,0.027842227378190254,0.25351246920344284,0.0029324227997305496,0.5563142738083634,0.7865429234338747,0.4721189591078067,1.055772906078114,0.6351019406175653,0.042592432721349244,0.042592432721349244,0.02097902097902098,0.6189591078066915,0.26579925650557623,0.040892193308550186,0.2647382701512691,-0.0010609863543071252,0.5942063448909463,0.7193308550185874,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.12,0.02,77,126,0.5359628770301624,0.9914649818870509,0.5913076165340128,0.03351916831447822,0.033519168314478216,0.05555555555555555,0.6473317865429234,0.2505800464037123,0.03248259860788863,0.2547890324195714,0.0042089860158591175,0.5562554936501424,0.7865429234338747,0.47026022304832715,1.056046841383866,0.6353212121015664,0.04461524849196832,0.04461524849196833,0.02097902097902098,0.6245353159851301,0.26579925650557623,0.046468401486988845,0.2664080878514771,0.0006088313459008954,0.5944802801966981,0.7174721189591078,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.12,0.03,77,126,0.5336426914153132,0.9914547762051342,0.5913275192270677,0.03564081618445431,0.03564081618445432,0.05555555555555555,0.654292343387471,0.2505800464037123,0.037122969837587005,0.25606559563569997,0.005485549231987685,0.5562452879682257,0.7865429234338747,0.4684014869888476,1.0563804879804395,0.6355765315125708,0.04572646536794717,0.04572646536794717,0.02097902097902098,0.637546468401487,0.26579925650557623,0.05204460966542751,0.26807790555168515,0.002278649046108916,0.5948139267932717,0.7156133828996283,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.12,0.04,77,126,0.531322505800464,0.9914914550562536,0.591375099957309,0.035529152517196634,0.03552915251719665,0.05555555555555555,0.6728538283062645,0.2505800464037123,0.04176334106728538,0.25734215885182854,0.006762112448116253,0.556281966819345,0.7842227378190255,0.46096654275092935,1.0567719194896195,0.6358678988505785,0.0463088243988744,0.046308824398874404,0.02097902097902098,0.6524163568773235,0.26579925650557623,0.06319702602230483,0.26974772325189317,0.0039484667463169365,0.5952053583024519,0.7193308550185874,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.12,0.05,77,126,0.531322505800464,0.9915735014878805,0.591450358724736,0.03765248615804399,0.03765248615804399,0.06481481481481481,0.6728538283062645,0.2505800464037123,0.048723897911832945,0.2586187220679571,0.008038675664244821,0.5563640132509718,0.7842227378190255,0.4591078066914498,1.0572194190454822,0.6361953141155895,0.04982513456039655,0.049825134560396556,0.027972027972027972,0.6654275092936803,0.26579925650557623,0.07063197026022305,0.27141754095210113,0.0056182844465249016,0.5956528578583146,0.7267657992565055,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.12,0.06,77,126,0.531322505800464,0.991699553435319,0.5915532955293492,0.0339658404345702,0.0339658404345702,0.06481481481481481,0.6844547563805105,0.2505800464037123,0.048723897911832945,0.2598952852840856,0.009315238880373333,0.5564900651984105,0.7865429234338747,0.46654275092936803,1.0577214568483309,0.6365587773076039,0.05116874652825598,0.05116874652825599,0.06293706293706294,0.6877323420074349,0.26579925650557623,0.08178438661710037,0.2730873586523092,0.007288102146732978,0.596154895661163,0.7211895910780669,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.16,0.01,105,166,0.5359628770301624,0.9917779724711411,0.5914590988774184,0.032535582108410906,0.032535582108410906,0.05555555555555555,0.6380510440835266,0.2505800464037123,0.027842227378190254,0.25397754277242995,0.0033974963687176674,0.5565684842342328,0.7865429234338747,0.4721189591078067,1.0557005983715284,0.6350763056780196,0.04321183882158444,0.04321183882158445,0.02097902097902098,0.6226765799256505,0.26579925650557623,0.04275092936802974,0.26526652851971777,-0.000532727985858461,0.5941340371843609,0.7211895910780669,False
